,term,tf_idf_score,tfidf_normalized
4595,consequent,8.317766166719343,0.0019752715358674275
1496,inland,8.109302162163289,0.0019257662953738829
945,edison,8.022148498934001,0.001905069374256745
2867,telegram,7.839826942140047,0.0018617723430236373
1609,kip,7.690286020676768,0.0018262599326368586
243,augusto,7.690286020676768,0.0018262599326368586
1211,garvan,7.690286020676768,0.0018262599326368586
259,ayora,7.690286020676768,0.0018262599326368586
1628,liberman,7.690286020676768,0.0018262599326368586
1639,laetare,7.690286020676768,0.0018262599326368586
1173,fritz,7.690286020676768,0.0018262599326368586
2092,opossum,7.690286020676768,0.0018262599326368586
2945,trenton,7.690286020676768,0.0018262599326368586
1689,liberalism,7.690286020676768,0.0018262599326368586
1304,hurley,7.6246189861593985,0.0018106655745451423
2680,shipment,7.6246189861593985,0.0018106655745451423
7965,outlay,7.6246189861593985,0.0018106655745451423
5569,endeavored,7.6246189861593985,0.0018106655745451423
2936,transatlantic,7.6246189861593985,0.0018106655745451423
7683,multitude,7.298371945946959,0.0017331896658364944
5470,eggs,6.931471805599453,0.0016460596132228565
154,americanism,6.931471805599453,0.0016460596132228565
1087,frederic,6.931471805599453,0.0016460596132228565
2822,syracuse,6.931471805599453,0.0016460596132228565
1283,haiti,6.892906837838795,0.0016369013510678003
5798,exhaustive,6.892906837838795,0.0016369013510678003
3073,wickersham,6.591673732008658,0.0015653656565458786
3087,wakeman,6.591673732008658,0.0015653656565458786
5391,drudgery,6.591673732008658,0.0015653656565458786
2695,siles,6.591673732008658,0.0015653656565458786
9538,solicitude,6.591673732008658,0.0015653656565458786
666,condé,6.591673732008658,0.0015653656565458786
709,cornelius,6.591673732008658,0.0015653656565458786
564,chamberlin,6.591673732008658,0.0015653656565458786
545,cathcart,6.591673732008658,0.0015653656565458786
936,eastman,6.591673732008658,0.0015653656565458786
1140,foch,6.591673732008658,0.0015653656565458786
1582,jurors,6.591673732008658,0.0015653656565458786
2404,roop,6.591673732008658,0.0015653656565458786
1718,longfellow,6.591673732008658,0.0015653656565458786
8231,playgrounds,6.591673732008658,0.0015653656565458786
8106,peculiarly,6.591673732008658,0.0015653656565458786
2186,palos,6.591673732008658,0.0015653656565458786
2266,portes,6.591673732008658,0.0015653656565458786
9708,steamboatin,6.591673732008658,0.0015653656565458786
3185,youngquist,6.591673732008658,0.0015653656565458786
2298,priestley,6.591673732008658,0.0015653656565458786
939,ecuador,6.48744172973063,0.001540613036299106
366,biography,6.48744172973063,0.001540613036299106
817,del,6.48744172973063,0.001540613036299106
3633,armament,6.381254487788411,0.0015153960931587748
7412,mails,6.238324625039508,0.0014814536519005708
1575,jubilee,6.238324625039508,0.0014814536519005708
1549,janeiro,6.238324625039508,0.0014814536519005708
5993,felicitations,6.238324625039508,0.0014814536519005708
2453,reinstatement,6.238324625039508,0.0014814536519005708
3755,auspicious,6.238324625039508,0.0014814536519005708
3403,affixed,6.238324625039508,0.0014814536519005708
1781,madame,6.238324625039508,0.0014814536519005708
9222,satisfactions,6.238324625039508,0.0014814536519005708
453,canyon,6.0819766216224656,0.001444324721530412
5086,desirable,5.834289817406547,0.001385504999459451
9275,seasonal,5.676511513514301,0.0013480364067617178
365,biographical,5.676511513514301,0.0013480364067617178
2544,rumania,5.676511513514301,0.0013480364067617178
736,cruiser,5.676511513514301,0.0013480364067617178
2344,quotation,5.651968260612592,0.0013422079682263433
1406,hubert,5.545177444479562,0.0013168476905782852
1873,metallurgical,5.545177444479562,0.0013168476905782852
9481,sketch,5.545177444479562,0.0013168476905782852
418,brethren,5.545177444479562,0.0013168476905782852
3299,acquaintance,5.545177444479562,0.0013168476905782852
6041,finer,5.545177444479562,0.0013168476905782852
6558,homage,5.545177444479562,0.0013168476905782852
3919,bids,5.545177444479562,0.0013168476905782852
931,earls,5.545177444479562,0.0013168476905782852
1367,hirohito,5.545177444479562,0.0013168476905782852
7751,nests,5.545177444479562,0.0013168476905782852
1004,environs,5.545177444479562,0.0013168476905782852
5570,endeavoring,5.545177444479562,0.0013168476905782852
1057,exportation,5.545177444479562,0.0013168476905782852
255,aviators,5.545177444479562,0.0013168476905782852
177,antarctic,5.545177444479562,0.0013168476905782852
3123,whitaker,5.545177444479562,0.0013168476905782852
2662,sesquicentennial,5.493061443340549,0.0013044713804548991
2459,renaming,5.493061443340549,0.0013044713804548991
220,arosemena,5.493061443340549,0.0013044713804548991
2408,radiotelegraphic,5.493061443340549,0.0013044713804548991
2346,quaker,5.493061443340549,0.0013044713804548991
305,ballington,5.493061443340549,0.0013044713804548991
7993,overgrazing,5.493061443340549,0.0013044713804548991
2091,ophthalmology,5.493061443340549,0.0013044713804548991
1964,méndez,5.493061443340549,0.0013044713804548991
6625,hypothesis,5.493061443340549,0.0013044713804548991
2365,reapportionment,5.493061443340549,0.0013044713804548991
2600,saengerfest,5.493061443340549,0.0013044713804548991
1834,mcclintic,5.493061443340549,0.0013044713804548991
127,alfonso,5.493061443340549,0.0013044713804548991
395,bosque,5.493061443340549,0.0013044713804548991
407,brander,5.493061443340549,0.0013044713804548991
5306,disturbances,5.493061443340549,0.0013044713804548991
805,dearborn,5.493061443340549,0.0013044713804548991
984,emilio,5.493061443340549,0.0013044713804548991
5006,demerits,5.493061443340549,0.0013044713804548991
1110,ferdinand,5.493061443340549,0.0013044713804548991
5699,especial,5.493061443340549,0.0013044713804548991
517,campisteguy,5.493061443340549,0.0013044713804548991
1306,haakon,5.493061443340549,0.0013044713804548991
1308,haitien,5.493061443340549,0.0013044713804548991
475,clemenceau,5.493061443340549,0.0013044713804548991
1363,hindenburg,5.493061443340549,0.0013044713804548991
4731,coot,5.493061443340549,0.0013044713804548991
1366,hiram,5.493061443340549,0.0013044713804548991
1442,insurrection,5.493061443340549,0.0013044713804548991
1497,inquirer,5.493061443340549,0.0013044713804548991
8634,radium,5.493061443340549,0.0013044713804548991
1521,isidro,5.493061443340549,0.0013044713804548991
1596,kemal,5.493061443340549,0.0013044713804548991
6082,floodway,5.493061443340549,0.0013044713804548991
424,britten,5.493061443340549,0.0013044713804548991
1642,lakehurst,5.493061443340549,0.0013044713804548991
419,briand,5.493061443340549,0.0013044713804548991
8516,propagandist,5.493061443340549,0.0013044713804548991
2713,slovenes,5.493061443340549,0.0013044713804548991
1936,moscicki,5.493061443340549,0.0013044713804548991
2856,tanners,5.493061443340549,0.0013044713804548991
3432,agitation,5.493061443340549,0.0013044713804548991
2907,tilson,5.493061443340549,0.0013044713804548991
2127,pact,5.469646703818638,0.0012989109369932355
6292,gigantic,5.271046405406137,0.0012517480919930237
9724,stimulated,5.271046405406137,0.0012517480919930237
355,bethlehem,5.271046405406137,0.0012517480919930237
1186,geneva,5.105003590230728,0.0012123168745270198
2156,prisons,5.105003590230728,0.0012123168745270198
720,costa,4.865581297297973,0.0011554597772243296
5522,eminent,4.865581297297973,0.0011554597772243296
2068,obedience,4.865581297297973,0.0011554597772243296
7043,inventions,4.865581297297973,0.0011554597772243296
2494,rica,4.865581297297973,0.0011554597772243296
7713,navies,4.865581297297973,0.0011554597772243296
57,abandonment,4.865581297297973,0.0011554597772243296
3198,zionist,4.852030263919617,0.0011522417292559996
