,term,tf_idf_score,tfidf_normalized
1734,mccloy,4.394449154672439,0.0011614193429455339
283,babelsberg,4.394449154672439,0.0011614193429455339
1450,iwo,4.394449154672439,0.0011614193429455339
2538,sicily,4.394449154672439,0.0011614193429455339
2584,sonnett,4.394449154672439,0.0011614193429455339
835,dorfman,4.394449154672439,0.0011614193429455339
338,bevin,4.394449154672439,0.0011614193429455339
1674,mackinac,4.394449154672439,0.0011614193429455339
3335,anchors,4.394449154672439,0.0011614193429455339
1844,mussolini,4.394449154672439,0.0011614193429455339
1270,himmler,4.394449154672439,0.0011614193429455339
3816,capitulation,4.394449154672439,0.0011614193429455339
2507,sergio,4.394449154672439,0.0011614193429455339
7578,reconvert,4.394449154672439,0.0011614193429455339
1299,horseracing,4.394449154672439,0.0011614193429455339
1694,manly,4.394449154672439,0.0011614193429455339
2325,renown,4.394449154672439,0.0011614193429455339
1782,millard,4.394449154672439,0.0011614193429455339
5057,envelopes,4.394449154672439,0.0011614193429455339
2612,sproul,4.394449154672439,0.0011614193429455339
2840,tydings,4.394449154672439,0.0011614193429455339
1519,kimmel,4.394449154672439,0.0011614193429455339
66,admiralty,4.394449154672439,0.0011614193429455339
4501,deferments,4.394449154672439,0.0011614193429455339
1026,filipinos,4.394449154672439,0.0011614193429455339
2254,ramspeck,4.394449154672439,0.0011614193429455339
2469,schoeneman,4.394449154672439,0.0011614193429455339
2113,pipe,4.394449154672439,0.0011614193429455339
8971,unexpired,4.394449154672439,0.0011614193429455339
1062,fortas,4.394449154672439,0.0011614193429455339
1081,franco,4.394449154672439,0.0011614193429455339
2613,spruance,4.394449154672439,0.0011614193429455339
976,fepc,4.394449154672439,0.0011614193429455339
9112,venereal,4.394449154672439,0.0011614193429455339
974,fea,4.394449154672439,0.0011614193429455339
4970,employes,4.394449154672439,0.0011614193429455339
491,champ,4.394449154672439,0.0011614193429455339
2562,snyder,4.1933958062609555,0.0011082824787811629
4548,dentists,4.1588830833596715,0.0010991610297566244
932,ernie,4.1588830833596715,0.0010991610297566244
