,term,tf_idf_score,tfidf_normalized
2714,paasikivi,7.690286020676768,0.0012869308326115777
1922,irfan,7.690286020676768,0.0012869308326115777
102,adlai,7.6246189861593985,0.0012759417834163522
2165,lisagor,7.6246189861593985,0.0012759417834163522
2774,peoria,7.6246189861593985,0.0012759417834163522
3770,trieste,7.6246189861593985,0.0012759417834163522
2294,mayer,7.6246189861593985,0.0012759417834163522
4,adenauer,7.6246189861593985,0.0012759417834163522
2742,paso,7.298371945946959,0.0012213459759302858
3853,vaccine,7.298371945946959,0.0012213459759302858
3681,testing,7.1105407149642295,0.0011899133605725296
1935,israel,7.1105407149642295,0.0011899133605725296
4431,antagonisms,6.931471805599453,0.0011599470758330475
3020,rayburn,6.931471805599453,0.0011599470758330475
2756,peanuts,6.931471805599453,0.0011599470758330475
6904,equitably,6.931471805599453,0.0011599470758330475
1525,givers,6.931471805599453,0.0011599470758330475
2410,mollenhoff,6.931471805599453,0.0011599470758330475
6667,eighty,6.931471805599453,0.0011599470758330475
1745,humphrey,6.931471805599453,0.0011599470758330475
6097,delinquency,6.931471805599453,0.0011599470758330475
1155,eden,6.928219158170275,0.0011594027615834904
3465,spencer,6.892906837838795,0.0011534934217119366
2403,mobilization,6.74589760137632,0.001128892162594451
405,bender,6.591673732008658,0.0011030835708099238
3291,schroth,6.591673732008658,0.0011030835708099238
7330,fingerprinting,6.591673732008658,0.0011030835708099238
3195,roscoe,6.591673732008658,0.0011030835708099238
745,colfax,6.591673732008658,0.0011030835708099238
355,bailey,6.591673732008658,0.0011030835708099238
739,cortines,6.591673732008658,0.0011030835708099238
589,cannelton,6.591673732008658,0.0011030835708099238
3330,semmes,6.591673732008658,0.0011030835708099238
3475,squad,6.591673732008658,0.0011030835708099238
2685,pibulsonggram,6.591673732008658,0.0011030835708099238
1081,disbursements,6.591673732008658,0.0011030835708099238
2230,magsaysay,6.591673732008658,0.0011030835708099238
3534,strontium,6.591673732008658,0.0011030835708099238
2997,radford,6.591673732008658,0.0011030835708099238
1894,interposition,6.591673732008658,0.0011030835708099238
1640,hatoyama,6.591673732008658,0.0011030835708099238
1513,georgi,6.591673732008658,0.0011030835708099238
1388,fernsworth,6.591673732008658,0.0011030835708099238
1358,fairchild,6.591673732008658,0.0011030835708099238
3637,tacoma,6.591673732008658,0.0011030835708099238
2651,orient,6.591673732008658,0.0011030835708099238
2776,percival,6.591673732008658,0.0011030835708099238
1149,dwigfit,6.591673732008658,0.0011030835708099238
1134,duff,6.591673732008658,0.0011030835708099238
1129,drummond,6.591673732008658,0.0011030835708099238
3646,tariff,6.381254487788411,0.0010678709646163727
2534,nickel,6.238324625039508,0.0010439523682497427
917,cowan,6.238324625039508,0.0010439523682497427
3009,randall,6.238324625039508,0.0010439523682497427
3599,susie,6.238324625039508,0.0010439523682497427
918,cowles,6.238324625039508,0.0010439523682497427
3781,tully,6.238324625039508,0.0010439523682497427
1679,herter,6.238324625039508,0.0010439523682497427
934,crusade,6.0819766216224656,0.0010177883132752382
4341,allotments,6.0819766216224656,0.0010177883132752382
1787,iq,6.0819766216224656,0.0010177883132752382
135,aging,5.834289817406547,0.000976339167649255
3508,steele,5.676511513514301,0.0009499357590568888
3481,stalin,5.676511513514301,0.0009499357590568888
3611,syndicate,5.545177444479562,0.000927957660666438
2583,oo,5.545177444479562,0.000927957660666438
386,bataan,5.545177444479562,0.000927957660666438
2452,movember,5.545177444479562,0.000927957660666438
1570,greene,5.545177444479562,0.000927957660666438
2489,nasser,5.545177444479562,0.000927957660666438
2510,negroes,5.545177444479562,0.000927957660666438
8539,inventories,5.545177444479562,0.000927957660666438
1858,infantile,5.545177444479562,0.000927957660666438
1121,douglass,5.545177444479562,0.000927957660666438
2024,kefauver,5.545177444479562,0.000927957660666438
2781,perishable,5.545177444479562,0.000927957660666438
2838,plowing,5.545177444479562,0.000927957660666438
2050,knight,5.545177444479562,0.000927957660666438
2749,patterson,5.545177444479562,0.000927957660666438
3511,stephenson,5.545177444479562,0.000927957660666438
8140,immunity,5.545177444479562,0.000927957660666438
2639,orators,5.545177444479562,0.000927957660666438
3135,restitution,5.545177444479562,0.000927957660666438
3645,tankers,5.545177444479562,0.000927957660666438
2041,killian,5.493061443340549,0.0009192363090082699
2162,linden,5.493061443340549,0.0009192363090082699
3930,watkins,5.493061443340549,0.0009192363090082699
1979,joao,5.493061443340549,0.0009192363090082699
3409,slevin,5.493061443340549,0.0009192363090082699
2064,kuchel,5.493061443340549,0.0009192363090082699
2106,laurianti,5.493061443340549,0.0009192363090082699
2110,lawrenceburg,5.493061443340549,0.0009192363090082699
262,arias,5.493061443340549,0.0009192363090082699
3033,reappraise,5.493061443340549,0.0009192363090082699
9410,nonconforming,5.493061443340549,0.0009192363090082699
1321,fanfani,5.493061443340549,0.0009192363090082699
3122,reschke,5.493061443340549,0.0009192363090082699
3168,riggs,5.493061443340549,0.0009192363090082699
2835,pleasantville,5.493061443340549,0.0009192363090082699
3177,rizley,5.493061443340549,0.0009192363090082699
3221,seato,5.493061443340549,0.0009192363090082699
566,cabell,5.493061443340549,0.0009192363090082699
8672,kilowatts,5.493061443340549,0.0009192363090082699
2319,medaris,5.493061443340549,0.0009192363090082699
4041,yellowtail,5.493061443340549,0.0009192363090082699
6367,discerning,5.493061443340549,0.0009192363090082699
2456,muniz,5.493061443340549,0.0009192363090082699
2412,mollohan,5.493061443340549,0.0009192363090082699
3369,shippingport,5.493061443340549,0.0009192363090082699
1680,heuss,5.493061443340549,0.0009192363090082699
1389,ferry,5.493061443340549,0.0009192363090082699
2092,lanuti,5.493061443340549,0.0009192363090082699
9975,plank,5.493061443340549,0.0009192363090082699
3754,traineeships,5.493061443340549,0.0009192363090082699
3501,statler,5.493061443340549,0.0009192363090082699
3685,texarkana,5.493061443340549,0.0009192363090082699
3654,teak,5.493061443340549,0.0009192363090082699
920,craig,5.287325147024683,0.0008848073706821374
3024,reactor,5.271046405406137,0.0008820832048385397
661,chaplains,5.271046405406137,0.0008820832048385397
3247,synthetic,4.922682033436774,0.0008237861727040589
3450,southwestern,4.865581297297973,0.0008142306506201905
886,cornell,4.865581297297973,0.0008142306506201905
1781,ioi,4.865581297297973,0.0008142306506201905
343,brownell,4.865581297297973,0.0008142306506201905
501,budgeting,4.865581297297973,0.0008142306506201905
1496,gannett,4.852030263919617,0.0008119629530831332
1416,flemming,4.852030263919617,0.0008119629530831332
4140,accumulations,4.852030263919617,0.0008119629530831332
3635,tva,4.852030263919617,0.0008119629530831332
7963,hint,4.852030263919617,0.0008119629530831332
1062,diem,4.852030263919617,0.0008119629530831332
2022,keating,4.852030263919617,0.0008119629530831332
568,cablegram,4.852030263919617,0.0008119629530831332
3206,rulers,4.852030263919617,0.0008119629530831332
3706,thermonuclear,4.852030263919617,0.0008119629530831332
1626,harlow,4.852030263919617,0.0008119629530831332
752,collision,4.852030263919617,0.0008119629530831332
626,cater,4.852030263919617,0.0008119629530831332
1755,hutcheson,4.852030263919617,0.0008119629530831332
5277,cheerfully,4.852030263919617,0.0008119629530831332
4007,woolen,4.852030263919617,0.0008119629530831332
3126,reservoir,4.740360476642819,0.0007932755737150197
2396,missiles,4.740360476642819,0.0007932755737150197
110,admission,4.5580389198488644,0.0007627649747259805
3050,redevelopment,4.5580389198488644,0.0007627649747259805
1877,integration,4.5580389198488644,0.0007627649747259805
2277,marvin,4.5580389198488644,0.0007627649747259805
7249,fearful,4.460116189189808,0.0007463780964018413
5794,cordiality,4.460116189189808,0.0007463780964018413
5723,continuance,4.460116189189808,0.0007463780964018413
933,crow,4.460116189189808,0.0007463780964018413
173,allotment,4.460116189189808,0.0007463780964018413
3715,thornton,4.460116189189808,0.0007463780964018413
1137,dump,4.394449154672439,0.0007353890472066159
3572,sumner,4.394449154672439,0.0007353890472066159
1215,elie,4.394449154672439,0.0007353890472066159
6409,dismay,4.394449154672439,0.0007353890472066159
4922,boasting,4.394449154672439,0.0007353890472066159
3187,rodes,4.394449154672439,0.0007353890472066159
1453,frantz,4.394449154672439,0.0007353890472066159
1224,elson,4.394449154672439,0.0007353890472066159
3259,saltonstall,4.394449154672439,0.0007353890472066159
2411,mollet,4.394449154672439,0.0007353890472066159
1638,hatcher,4.394449154672439,0.0007353890472066159
8606,jag,4.394449154672439,0.0007353890472066159
25,amintore,4.394449154672439,0.0007353890472066159
8491,internationalized,4.394449154672439,0.0007353890472066159
3854,val,4.394449154672439,0.0007353890472066159
2177,lockheed,4.394449154672439,0.0007353890472066159
8102,ileitis,4.394449154672439,0.0007353890472066159
5385,cognizance,4.394449154672439,0.0007353890472066159
1141,dunne,4.394449154672439,0.0007353890472066159
3363,sheehan,4.394449154672439,0.0007353890472066159
1639,hatkin,4.394449154672439,0.0007353890472066159
